PROP2_JA	PROP2_JL	PROP6_JA	PROP6_JL	ROTOR PITCH ANGLE DEG	PROP2_CEF_X	PROP2_CEF_Y	PROP2_CEF_Z	PROP2_CEM_X	PROP2_CEM_Y	PROP2_CEM_Z	PROP6_CEF_X	PROP6_CEF_Y	PROP6_CEF_Z	PROP6_CEM_X	PROP6_CEM_Y	PROP6_CEM_Z
0.629836657297773	0.363636363636364	0.629836657297773	0.363636363636364	31	0.139036046983626	-0.0047833693989551	-0.021855984999104	0.0213543994258978	0.00164465474349783	0.00957549020066044	0.127035316352403	-0.000822095085921137	-0.0233514910314358	-0.0218259260643043	-0.000173686430394345	-0.0105765966701348
0.494871659305393	0.285714285714286	0.494871659305393	0.285714285714286	31	0.134777849960475	-0.00298162872781335	-0.0175545975508408	0.0214333893250952	-1.16769531868826e-05	0.00641680369519828	0.132651028338226	-0.00152978082678987	-0.0170871093195086	-0.0228100313923572	-0.000388283710981141	-0.00691936592653709
1.3856406460551	0.8	1.3856406460551	0.8	34	0.092419297218251	-0.0174987282196228	-0.0804667508111205	0.0186439481889815	0.00663843028660716	0.0237877811595923	0.0575876904833102	-0.0103814984392213	-0.0717574872339413	-0.0149641997385694	-0.00116119868553456	-0.0240299447363174
0.866025403784439	0.5	0.866025403784439	0.5	34	0.13832504204188	-0.00835161334939942	-0.0363206300398253	0.0245765339137387	0.00314576099865921	0.0133309536904192	0.118749142117737	-0.00343475091282193	-0.0382577262789895	-0.0235674610729344	-0.000252041144062891	-0.014733167027307
0.629836657297773	0.363636363636364	0.629836657297773	0.363636363636364	34	0.138262565686369	-0.00400991858865243	-0.0252281376488948	0.0245577143355436	9.7640970820552e-05	0.00853168976618548	0.135287016625771	-0.00186562485378964	-0.0243605119693776	-0.0256311264988638	-0.00130805234761471	-0.00966965873241747
0.494871659305393	0.285714285714286	0.494871659305393	0.285714285714286	34	0.13368199401715	-0.00318190046808755	-0.0204859646809229	0.0249518636181624	-0.000405490456747956	0.00649892721597289	0.137588029389759	-0.00255345677345799	-0.0174771173642147	-0.0266101509308163	-0.000534289328183797	-0.00613984024046209
1.13137084989848	1.13137084989848	1.13137084989848	1.13137084989848	22	0.0543252569744411	-0.00797164198181907	-0.0651632969394081	0.00736692807425285	0.00273426611839903	0.0207431450480763	0.0149082143642366	-0.0106740155445555	-0.0504467798252799	-0.00451412075447273	-0.00281029261909052	-0.0184318696247933
0.707106781186548	0.707106781186548	0.707106781186548	0.707106781186548	22	0.101166743183093	-0.00917096216406357	-0.0344260590990578	0.0118574594059738	0.00542012317585922	0.0161617714499181	0.0694634521235977	-0.00156243997874004	-0.0370706422386454	-0.00922845641649994	0.00160967671611713	-0.017528726584057
0.51425947722658	0.51425947722658	0.51425947722658	0.51425947722658	22	0.122958947442114	-0.00598973747533603	-0.0216344311756086	0.0131383420639024	0.00490556095207752	0.0124895850414296	0.0943150526782282	0.000888814753224003	-0.0254533166280816	-0.0114416076327313	0.00214306210845348	-0.0148054809503803
0.404061017820884	0.404061017820884	0.404061017820884	0.404061017820884	22	0.130744790790782	-0.00373364697382364	-0.0167826314284242	0.0133522089584887	0.00354286924645552	0.00981865509357507	0.10649245265534	0.000536541657476691	-0.0178728604191105	-0.0129239367376753	0.00136344258787207	-0.0119611531167652
1.13137084989848	1.13137084989848	1.13137084989848	1.13137084989848	31	0.138028718440635	-0.0134280890240627	-0.0927411954754969	0.0212274087874415	0.00684728542021757	0.032215259846398	0.0864504654596893	-0.00894495016566605	-0.084342466283994	-0.016753715823026	0.000265173606452247	-0.0315945735208848
0.707106781186548	0.707106781186548	0.707106781186548	0.707106781186548	31	0.145857270864004	-0.00606464949217938	-0.0474364670829625	0.0220206695045031	0.00229418971480387	0.0180166359713319	0.1223797749552	-0.00293750440057719	-0.0469586521219971	-0.0199253452549772	0.00045466779548965	-0.0198732621977542
